ESN,Protocol,Band,System Date,System Time,GPS Status,UTC Date,UTC Time,Fix Time,Latitude,Longitude,Altitude,Number of Satellites,Velocity,Absolute Time Stamp Date,Absolute Time Stamp Time,Loop Count,Antenna Gain,Cable Loss,SSB RSSI,Adjusted SSB RSSI,SSB RSSI2,Adjusted SSB RSSI2,Cell ID,Channel Frequency,Repetition Period,Subcarrier Spacing,Repetition Pattern,PCIs,Beams,Beam Index,Half Frame Number,Time Offset,PSS_RP,Adjusted PSS_RP,PSS_RQ,PSS_CINR,SSS_RP,Adjusted SSS_RP,SSS_RQ,SSS_CINR,SSS_DELAY_SPREAD,SS_CINR,RSPBCH_RP,Adjusted RSPBCH_RP,RSPBCH_RQ,RSPBCH_CINR,SSB_RP,Adjusted SSB_RP,SSB_RQ,SSB_CINR,MIB Raw,SIB1 Raw,MCC,MNC,Operation Mode,Bandwidth,fCarrier,TAC,Cell Identity,RedCap,TD Pattern,TD Pattern(Full),SIB1 DECODE Raw,Block Length,k_SSB,AL,Candidate,DCI type,DCI length,DCI Contents,PCI Count,Status
32409007,C00F,41,06/29/2026,16:00:32:971,2,00/00/0000,00:00:00:000,,38.903490,-77.005757,0.00,0,0.00,,,18,0,0,-65.1,-65.1,,,625,2600.550000,20,30,C,1,1,0,0,823056,-89.65,-89.65,-10.82,22.02,-89.7,-89.7,-10.81,23.3,0,23.02,-88.99,-88.99,-10.78,21.87,-89.44,-89.44,-11.02,22.58,1D6624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:00:32:971,2,00/00/0000,00:00:00:000,,38.903477,-77.005681,0.00,0,0.00,,,19,0,0,-65.2,-65.2,,,625,2600.550000,20,30,C,1,1,0,0,823056,-89.69,-89.69,-10.82,23.66,-89.97,-89.97,-10.81,23.65,0,23.96,-89.16,-89.16,-10.86,22.19,-89.6,-89.6,-11.07,23.24,1D6624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:02:16:491,2,00/00/0000,00:00:00:000,,38.903463,-77.005605,0.00,0,0.00,,,20,0,0,-66.7,-66.7,,,625,2600.550000,20,30,C,1,1,0,0,822988,-91.36,-91.36,-10.82,21.27,-91.66,-91.66,-10.82,21.86,0,22.1,-90.58,-90.58,-10.76,22.88,-91.19,-91.19,-11.09,22.37,296624,6E80160A098849813FB80053B3784BA826234904FEE0014ECDE12E000C50010810C04B082802000003106044B30F9B82010000008400020834601440350A2200840000621E38112CDA41201F181AA8332019917BC11B84370C6E20DC51B8C37206E48DF6EBE338AC79009300330118080C020100001155EE43000000,310;311,260;490,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C16080010275E3600000000,12,16,08,00,10,39,5E3600000000,1,11
32409007,C00F,41,06/29/2026,16:02:16:500,2,00/00/0000,00:00:00:000,,38.903450,-77.005528,0.00,0,0.00,,,21,0,0,-66.7,-66.7,,,625,2600.550000,20,30,C,1,1,0,0,822988,-91.49,-91.49,-10.82,20.99,-91.49,-91.49,-10.83,21.59,0,21.84,-90.49,-90.49,-10.8,21.71,-91.14,-91.14,-11.14,21.79,2B6624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:02:16:500,2,00/00/0000,00:00:00:000,,38.903436,-77.005452,0.00,0,0.00,,,22,0,0,-66.5,-66.5,,,625,2600.550000,20,30,C,1,1,0,0,822988,-91,-91,-10.82,21.54,-91.42,-91.42,-10.82,21,0,21.82,-90.4,-90.4,-10.8,22.35,-90.93,-90.93,-11.08,22.01,2B6624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:02:16:501,2,00/00/0000,00:00:00:000,,38.903423,-77.005376,0.00,0,0.00,,,23,0,0,-66.4,-66.4,,,625,2600.550000,20,30,C,1,1,0,0,822988,-91.09,-91.09,-10.82,22.7,-91.21,-91.21,-10.82,22.21,0,22.86,-90.24,-90.24,-10.75,21.22,-90.84,-90.84,-11.07,22.18,2B6624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:03:46:092,2,00/00/0000,00:00:00:000,,38.903409,-77.005299,0.00,0,0.00,,,24,0,0,-64.7,-64.7,,,625,2600.550000,20,30,C,1,1,0,0,822992,-89.22,-89.22,-10.99,16.28,-89.23,-89.23,-10.99,16.44,0,17.26,-89.12,-89.12,-11.14,14.92,-89.19,-89.19,-11.13,16.35,096624,6E80160A098849813FB80053B3784BA826234904FEE0014ECDE12E000C50010810C04B082802000003106044B30F9B82010000008400020834601440350A2200840000621E38112CDA41201F181AA8332019917BC11B84370C6E20DC51B8C37206E48DF6EBE338AC79009300330118080C020100001155EE43000000,310;311,260;490,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C16080010275E3600000000,12,16,08,00,10,39,5E3600000000,1,11
32409007,C00F,41,06/29/2026,16:03:46:117,2,00/00/0000,00:00:00:000,,38.903407,-77.005317,0.00,0,0.00,,,25,0,0,-64.7,-64.7,,,625,2600.550000,20,30,C,1,1,0,0,822992,-89.22,-89.22,-11,15.75,-89.29,-89.29,-10.98,16.56,0,17.09,-89.08,-89.08,-11.11,15.28,-89.2,-89.2,-11.13,16.4,0B6624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:03:46:117,2,00/00/0000,00:00:00:000,,38.903404,-77.005335,0.00,0,0.00,,,26,0,0,-64.6,-64.6,,,625,2600.550000,20,30,C,1,1,0,0,822992,-88.9,-88.9,-10.98,16.29,-89.17,-89.17,-10.98,16.32,0,17.2,-88.95,-88.95,-11.06,16.17,-89.01,-89.01,-11.06,16.84,0B6624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:03:46:118,2,00/00/0000,00:00:00:000,,38.903402,-77.005352,0.00,0,0.00,,,27,0,0,-64.6,-64.6,,,625,2600.550000,20,30,C,1,1,0,0,822992,-88.87,-88.87,-10.99,16.14,-89.09,-89.09,-10.99,15.92,0,16.98,-89.03,-89.03,-11.11,16.06,-89,-89,-11.05,16.67,0B6624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:05:34:048,2,00/00/0000,00:00:00:000,,38.903508,-77.005975,0.00,0,0.00,,,28,0,0,-71.3,-71.3,,,625,2600.550000,20,30,C,1,1,0,0,822944,-96.02,-96.02,-10.82,20.78,-96,-96,-10.82,21,0,21.49,-95.13,-95.13,-10.76,21.67,-95.71,-95.71,-11.07,21.56,4F6624,6E80160A098849813FB80053B3784BA826234904FEE0014ECDE12E000C50010810C04B082802000003106044B30F9B82010000008400020834601440350A2200840000621E38112CDA41201F181AA8332019917BC11B84370C6E20DC51B8C37206E48DF6EBE338AC79009300330118080C020100001155EE43000000,310;311,260;490,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C16080010274DE000000000,12,16,08,00,10,39,4DE000000000,1,11
32409007,C00F,41,06/29/2026,16:05:34:070,2,00/00/0000,00:00:00:000,,38.903506,-77.005984,0.00,0,0.00,,,29,0,0,-69,-69,,,625,2600.550000,20,30,C,1,1,0,0,822944,-93.39,-93.39,-10.82,22.95,-93.39,-93.39,-10.81,23.1,0,23.32,-93.04,-93.04,-10.74,23.61,-93.27,-93.27,-10.88,23.42,4F6624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:05:34:070,2,00/00/0000,00:00:00:000,,38.903504,-77.005992,0.00,0,0.00,,,30,0,0,-68.7,-68.7,,,625,2600.550000,20,30,C,1,1,0,0,822944,-92.94,-92.94,-10.81,23.63,-93.23,-93.23,-10.82,23.04,0,23.64,-92.73,-92.73,-10.79,24.01,-92.96,-92.96,-10.91,23.76,4F6624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:05:34:071,2,00/00/0000,00:00:00:000,,38.903502,-77.006000,0.00,0,0.00,,,31,0,0,-68.8,-68.8,,,625,2600.550000,20,30,C,1,1,0,0,822944,-93.11,-93.11,-10.81,22.32,-93.45,-93.45,-10.82,22.93,0,23.01,-92.78,-92.78,-10.81,23.36,-93.11,-93.11,-10.98,23.13,516624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:06:41:567,2,00/00/0000,00:00:00:000,,38.903499,-77.006008,0.00,0,0.00,,,32,0,0,-65.9,-65.9,,,625,2600.550000,20,30,C,1,1,0,0,822880,-90.19,-90.19,-10.82,22.12,-90.48,-90.48,-10.81,24.1,0,23.31,-89.98,-89.98,-10.81,23.36,-90.22,-90.22,-10.93,23.33,1B6624,6E80160A098849813FB80053B3784BA826234904FEE0014ECDE12E000C50010810C04B082802000003106044B30F9B82010000008400020834601440350A2200840000621E38112CDA41201F181AA8332019917BC11B84370C6E20DC51B8C37206E48DF6EBE338AC79009300330118080C020100001155EE43000000,310;311,260;490,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C16080010275E3600000000,12,16,08,00,10,39,5E3600000000,1,11
32409007,C00F,41,06/29/2026,16:06:41:575,2,00/00/0000,00:00:00:000,,38.903497,-77.006017,0.00,0,0.00,,,33,0,0,-65.9,-65.9,,,625,2600.550000,20,30,C,1,1,0,0,822880,-90.14,-90.14,-10.81,25.43,-90.43,-90.43,-10.81,25.96,0,25.68,-90.01,-90.01,-10.85,24.31,-90.2,-90.2,-10.93,25.17,1B6624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:06:41:575,2,00/00/0000,00:00:00:000,,38.903495,-77.006025,0.00,0,0.00,,,34,0,0,-65.8,-65.8,,,625,2600.550000,20,30,C,1,1,0,0,822880,-89.97,-89.97,-10.81,24.87,-90.33,-90.33,-10.8,25.81,0,25.36,-89.87,-89.87,-10.75,24.87,-90.05,-90.05,-10.86,25.19,1B6624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:06:41:575,2,00/00/0000,00:00:00:000,,38.903493,-77.006033,0.00,0,0.00,,,35,0,0,-65.8,-65.8,,,625,2600.550000,20,30,C,1,1,0,0,822880,-90.13,-90.13,-10.81,25.14,-90.19,-90.19,-10.81,24.64,0,24.94,-89.74,-89.74,-10.75,25.05,-90.02,-90.02,-10.91,24.97,1D6624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:08:24:575,2,00/00/0000,00:00:00:000,,38.903491,-77.006042,0.00,0,0.00,,,36,0,0,-64.3,-64.3,,,625,2600.550000,20,30,C,1,1,0,0,822832,-87.48,-87.48,-10.81,23.15,-87.96,-87.96,-10.81,24.67,0,24.03,-88.98,-88.98,-10.83,24.27,-88.08,-88.08,-10.41,24.09,236624,6E80160A098849813FB80053B3784BA826234904FEE0014ECDE12E000C50010810C04B082802000003106044B30F9B82010000008400020834601440350A2200840000621E38112CDA41201F181AA8332019917BC11B84370C6E20DC51B8C37206E48DF6EBE338AC79009300330118080C020100001155EE43000000,310;311,260;490,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C16080010275FF600000000,12,16,08,00,10,39,5FF600000000,1,11
32409007,C00F,41,06/29/2026,16:08:24:583,2,00/00/0000,00:00:00:000,,38.903488,-77.006050,0.00,0,0.00,,,37,0,0,-64.3,-64.3,,,625,2600.550000,20,30,C,1,1,0,0,822832,-87.6,-87.6,-10.81,22.3,-87.93,-87.93,-10.8,24.5,0,23.57,-88.95,-88.95,-10.82,22.28,-88.11,-88.11,-10.42,23.19,236624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:08:24:583,2,00/00/0000,00:00:00:000,,38.903486,-77.006058,0.00,0,0.00,,,38,0,0,-64.5,-64.5,,,625,2600.550000,20,30,C,1,1,0,0,822832,-88.1,-88.1,-10.81,23.9,-87.98,-87.98,-10.8,24.48,0,24.29,-89.07,-89.07,-10.84,23.58,-88.35,-88.35,-10.48,24.09,236624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:08:24:583,2,00/00/0000,00:00:00:000,,38.903484,-77.006066,0.00,0,0.00,,,39,0,0,-64.2,-64.2,,,625,2600.550000,20,30,C,1,1,0,0,822832,-87.71,-87.71,-10.82,22.16,-87.76,-87.76,-10.8,24.38,0,23.47,-88.79,-88.79,-10.78,24.09,-88.04,-88.04,-10.45,23.63,236624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:09:33:480,2,00/00/0000,00:00:00:000,,38.903482,-77.006075,0.00,0,0.00,,,40,0,0,-66,-66,,,625,2600.550000,20,30,C,1,1,0,0,822812,-89.88,-89.88,-10.82,21.18,-89.98,-89.98,-10.82,21.04,0,21.71,-90.34,-90.34,-10.79,20.12,-90.05,-90.05,-10.66,21.17,016624,6E80160A098849813FB80053B3784BA826234904FEE0014ECDE12E000C50010810C04B082802000003106044B30F9B82010000008400020834601440350A2200840000621E38112CDA41201F181AA8332019917BC11B84370C6E20DC51B8C37206E48DF6EBE338AC79009300330118080C020100001155EE43000000,310;311,260;490,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C16080010275FF600000000,12,16,08,00,10,39,5FF600000000,1,11
32409007,C00F,41,06/29/2026,16:09:33:502,2,00/00/0000,00:00:00:000,,38.903474,-77.006096,0.00,0,0.00,,,41,0,0,-66.5,-66.5,,,625,2600.550000,20,30,C,1,1,0,0,822812,-90.42,-90.42,-10.82,21.55,-90.48,-90.48,-10.81,21,0,21.82,-90.71,-90.71,-10.78,20.43,-90.53,-90.53,-10.7,21.34,016624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:09:33:503,2,00/00/0000,00:00:00:000,,38.903466,-77.006118,0.00,0,0.00,,,42,0,0,-65.9,-65.9,,,625,2600.550000,20,30,C,1,1,0,0,822812,-89.68,-89.68,-10.83,20.61,-89.9,-89.9,-10.81,21.78,0,21.7,-90.2,-90.2,-10.73,22.07,-89.92,-89.92,-10.63,21.81,016624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:09:33:503,2,00/00/0000,00:00:00:000,,38.903458,-77.006140,0.00,0,0.00,,,43,0,0,-66.3,-66.3,,,625,2600.550000,20,30,C,1,1,0,0,822812,-90.15,-90.15,-10.83,20.99,-90.18,-90.18,-10.83,19.67,0,20.88,-90.85,-90.85,-11.02,18.95,-90.33,-90.33,-10.68,20.45,016624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:11:14:332,2,00/00/0000,00:00:00:000,,38.903450,-77.006161,0.00,0,0.00,,,44,0,0,-65,-65,,,625,2600.550000,20,30,C,2,2,0,0,822736,-89.88,-89.88,-11.12,13.3,-90.12,-90.12,-11.11,13.87,16,14.57,-89.21,-89.21,-11.17,14.76,-89.73,-89.73,-11.41,14.64,6D6624,6E80160A098849813FB80053B3784BA826234904FEE0014ECDE12E000C50010810C04B082802000003106044B30F9B82010000008400020834601440350A2200840000621E38112CDA41201F181AA8332019917BC11B84370C6E20DC51B8C37206E48DF6EBE338AC79009300330118080C020100001155EE43000000,310;311,260;490,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C16080010275E3600000000,12,16,08,00,10,39,5E3600000000,2,11
32409007,C00F,41,06/29/2026,16:11:14:347,2,00/00/0000,00:00:00:000,,38.903424,-77.006010,0.00,0,0.00,,,45,0,0,-67.1,-67.1,,,625,2600.550000,20,30,C,2,2,0,0,822736,-93.31,-93.31,-11.26,11.4,-93.3,-93.3,-11.22,12.19,0,12.78,-91.14,-91.14,-11.4,12.95,-92.49,-92.49,-12.07,12.85,6D6624,,,,,,,,,,,,,,,,,,,,2,11
32409007,C00F,41,06/29/2026,16:11:14:347,2,00/00/0000,00:00:00:000,,38.903397,-77.005859,0.00,0,0.00,,,46,0,0,-68.3,-68.3,,,625,2600.550000,20,30,C,2,2,0,0,822736,-96.51,-96.51,-11.32,11.52,-96.52,-96.52,-11.33,11.75,0,12.63,-92.05,-92.05,-11.51,12.32,-94.54,-94.54,-12.88,12.45,6D6624,,,,,,,,,,,,,,,,,,,,2,11
32409007,C00F,41,06/29/2026,16:11:14:348,2,00/00/0000,00:00:00:000,,38.903371,-77.005708,0.00,0,0.00,,,47,0,0,-69.7,-69.7,,,625,2600.550000,20,30,C,2,2,0,0,822736,-99.39,-99.39,-11.51,10.27,-99.39,-99.39,-11.43,10.74,48,11.5,-93.3,-93.3,-11.57,11.64,-96.41,-96.41,-13.37,11.59,6D6624,,,,,,,,,,,,,,,,,,,,2,11
32409007,C00F,41,06/29/2026,16:12:45:075,2,00/00/0000,00:00:00:000,,38.903331,-77.005597,0.00,0,0.00,,,48,0,0,-55.8,-55.8,,,625,2600.550000,20,30,C,1,1,0,0,822704,-79.57,-79.57,-10.93,18.51,-79.54,-79.54,-10.95,17.32,0,18.69,-80.32,-80.32,-10.91,17.26,-79.78,-79.78,-10.66,18.23,5B6624,6E80160A098849813FB80053B3784BA826234904FEE0014ECDE12E000C50010810C04B082802000003106044B30F9B82010000008400020834601440350A2200840000621E38112CDA41201F181AA8332019917BC11B84370C6E20DC51B8C37206E48DF6EBE338AC79009300330118080C020100001155EE43000000,310;311,260;490,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C16080010275E3600000000,12,16,08,00,10,39,5E3600000000,1,11
32409007,C00F,41,06/29/2026,16:12:45:083,2,00/00/0000,00:00:00:000,,38.903357,-77.005745,0.00,0,0.00,,,49,0,0,-55.8,-55.8,,,625,2600.550000,20,30,C,1,1,0,0,822704,-79.63,-79.63,-10.94,17.75,-79.59,-79.59,-10.96,17,0,18.26,-80.5,-80.5,-11.03,16.61,-79.88,-79.88,-10.7,17.73,5B6624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:12:45:083,2,00/00/0000,00:00:00:000,,38.903384,-77.005893,0.00,0,0.00,,,50,0,0,-55.8,-55.8,,,625,2600.550000,20,30,C,1,1,0,0,822704,-79.65,-79.65,-10.93,18.48,-79.64,-79.64,-10.95,17.66,0,18.86,-80.41,-80.41,-10.96,18.15,-79.88,-79.88,-10.69,18.65,5B6624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:12:45:083,2,00/00/0000,00:00:00:000,,38.903410,-77.006041,0.00,0,0.00,,,51,0,0,-55.9,-55.9,,,625,2600.550000,20,30,C,1,1,0,0,822704,-79.61,-79.61,-10.93,18.59,-79.68,-79.68,-10.95,17.97,0,19.08,-80.55,-80.55,-11.01,16.43,-79.92,-79.92,-10.68,18.17,5D6624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:14:27:028,2,00/00/0000,00:00:00:000,,38.903436,-77.006189,0.00,0,0.00,,,52,0,0,-53.5,-53.5,,,625,2600.550000,20,30,C,1,1,0,0,822652,-77.58,-77.58,-10.8,25,-77.65,-77.65,-10.81,25.85,0,25.4,-77.6,-77.6,-10.77,25.44,-77.61,-77.61,-10.79,25.41,556624,6E80160A098849813FB80053B3784BA826234904FEE0014ECDE12E000C50010810C04B082802000003106044B30F9B82010000008400020834601440350A2200840000621E38112CDA41201F181AA8332019917BC11B84370C6E20DC51B8C37206E48DF6EBE338AC79009300330118080C020100001155EE43000000,310;311,260;490,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C16080010275E3600000000,12,16,08,00,10,39,5E3600000000,1,11
32409007,C00F,41,06/29/2026,16:14:27:036,2,00/00/0000,00:00:00:000,,38.903430,-77.006212,0.00,0,0.00,,,53,0,0,-52.6,-52.6,,,625,2600.550000,20,30,C,1,1,0,0,822652,-76.48,-76.48,-10.8,27.62,-76.82,-76.82,-10.8,29.07,0,26.81,-76.83,-76.83,-10.78,23.37,-76.71,-76.71,-10.73,25.42,556624,,,,,,,,,,,,,,,,,,,,1,11
32409007,C00F,41,06/29/2026,16:14:27:037,2,00/00/0000,00:00:00:000,,38.903424,-77.006236,0.00,0,0.00,,,54,0,0,-52,-52,,,625,2600.550000,20,30,C,1,1,0,0,822652,-75.86,-75.86,-10.8,27.66,-76.08,-76.08,-10.81,24.76,0,25.61,-76.2,-76.2,-10.82,23.65,-76.04,-76.04,-10.73,24.9,576624,,,,,,,,,,,,,,,,,,,,1,11
